Time,Open,High,Low,Close,Volume,Date
1582308000000,9709.25,9727.0,9700.0,9701.11,1207.203397,2020-02-21 18:00:00
1582304400000,9723.55,9731.9,9690.57,9709.79,1309.713132,2020-02-21 17:00:00
1582300800000,9722.62,9742.33,9687.01,9724.22,1700.622838,2020-02-21 16:00:00
1582297200000,9675.01,9725.42,9660.0,9722.56,1680.671096,2020-02-21 15:00:00
1582293600000,9727.5,9742.43,9663.35,9675.01,1833.022705,2020-02-21 14:00:00
1582290000000,9747.01,9748.57,9683.38,9726.37,2505.007413,2020-02-21 13:00:00
1582286400000,9694.56,9755.51,9691.08,9747.01,2949.537388,2020-02-21 12:00:00
1582282800000,9677.95,9719.0,9676.52,9694.56,1888.377191,2020-02-21 11:00:00
1582279200000,9660.05,9715.74,9645.01,9677.94,1625.23771,2020-02-21 10:00:00
1582275600000,9632.01,9669.43,9613.0,9659.91,1675.254457,2020-02-21 09:00:00
1582272000000,9673.43,9689.22,9613.04,9632.07,2299.874426,2020-02-21 08:00:00
1582268400000,9669.91,9689.19,9651.0,9673.43,1088.057223,2020-02-21 07:00:00
1582264800000,9675.12,9730.0,9655.16,9669.7,1572.706101,2020-02-21 06:00:00
1582261200000,9688.99,9701.0,9650.0,9674.22,1783.499705,2020-02-21 05:00:00
1582257600000,9707.39,9733.0,9660.79,9688.99,1846.761855,2020-02-21 04:00:00
1582254000000,9643.54,9714.06,9609.93,9708.17,2887.788061,2020-02-21 03:00:00
1582250400000,9647.99,9662.94,9630.0,9643.57,1617.210412,2020-02-21 02:00:00
1582246800000,9600.1,9648.0,9584.21,9647.99,1282.781288,2020-02-21 01:00:00
1582243200000,9597.21,9610.0,9569.42,9600.1,1106.306606,2020-02-21 00:00:00
1582239600000,9611.57,9622.85,9580.0,9596.42,991.001245,2020-02-20 23:00:00
1582236000000,9609.2,9663.14,9572.79,9611.57,1713.346969,2020-02-20 22:00:00
1582232400000,9582.49,9623.82,9560.0,9609.21,1354.238281,2020-02-20 21:00:00
1582228800000,9553.69,9589.0,9537.0,9582.8,1017.962247,2020-02-20 20:00:00
1582225200000,9531.29,9574.49,9516.61,9551.96,1021.741325,2020-02-20 19:00:00
1582221600000,9497.02,9577.88,9460.02,9530.63,2371.675221,2020-02-20 18:00:00
1582218000000,9633.42,9647.36,9410.0,9498.77,5304.827557,2020-02-20 17:00:00
1582214400000,9574.43,9699.0,9400.0,9631.35,7826.328757,2020-02-20 16:00:00
1582210800000,9599.0,9609.9,9562.61,9574.26,2169.348402,2020-02-20 15:00:00
1582207200000,9589.99,9619.83,9563.67,9598.99,2610.085748,2020-02-20 14:00:00
1582203600000,9554.93,9592.86,9518.08,9589.38,3139.677271,2020-02-20 13:00:00
1582200000000,9565.49,9603.0,9525.7,9554.77,2786.048666,2020-02-20 12:00:00
1582196400000,9607.26,9635.0,9556.51,9565.39,2513.534317,2020-02-20 11:00:00
1582192800000,9604.96,9650.0,9571.67,9607.05,2103.727127,2020-02-20 10:00:00
1582189200000,9582.5,9620.0,9552.08,9604.76,2192.048228,2020-02-20 09:00:00
1582185600000,9606.78,9609.99,9540.17,9582.53,2571.15276,2020-02-20 08:00:00
1582182000000,9619.58,9630.33,9591.6,9607.23,1664.736257,2020-02-20 07:00:00
1582178400000,9570.03,9620.02,9550.32,9619.58,1805.984062,2020-02-20 06:00:00
1582174800000,9581.36,9586.01,9538.0,9570.02,1601.164519,2020-02-20 05:00:00
1582171200000,9571.5,9600.54,9545.7,9581.37,1540.578217,2020-02-20 04:00:00
1582167600000,9588.4,9605.26,9551.56,9571.5,1940.641241,2020-02-20 03:00:00
1582164000000,9600.84,9613.86,9500.0,9588.41,4045.937295,2020-02-20 02:00:00
1582160400000,9626.38,9668.0,9595.83,9600.84,2086.259816,2020-02-20 01:00:00
1582156800000,9594.65,9653.9,9575.0,9626.38,3780.297386,2020-02-20 00:00:00
1582153200000,9693.6,9696.5,9572.42,9593.79,3666.945037,2020-02-19 23:00:00
1582149600000,9615.77,9711.08,9500.0,9693.13,6835.307116,2020-02-19 22:00:00
1582146000000,10153.18,10156.48,9350.0,9615.72,13231.257086,2020-02-19 21:00:00
1582142400000,10138.59,10154.64,10045.45,10152.55,3065.347775,2020-02-19 20:00:00
1582138800000,10194.39,10207.69,10136.9,10139.22,1904.849711,2020-02-19 19:00:00
1582135200000,10157.57,10200.0,10131.25,10194.77,2036.271681,2020-02-19 18:00:00
1582131600000,10149.99,10250.0,10133.1,10158.94,4021.115323,2020-02-19 17:00:00
1582110000000,10125.0,10150.0,10117.66,10148.93,405.969511,2020-02-19 11:00:00
1582106400000,10112.86,10144.62,10080.0,10126.09,1836.462568,2020-02-19 10:00:00
1582102800000,10158.2,10159.53,10101.01,10112.99,1655.486728,2020-02-19 09:00:00
1582099200000,10059.08,10161.99,10011.06,10159.65,3262.168429,2020-02-19 08:00:00
1582095600000,10067.99,10089.37,10027.0,10059.3,2069.848078,2020-02-19 07:00:00
1582092000000,10118.0,10118.66,10044.68,10069.02,1758.117264,2020-02-19 06:00:00
1582088400000,10111.75,10134.7,10085.36,10118.55,1442.691582,2020-02-19 05:00:00
1582084800000,10150.48,10164.93,10089.24,10111.65,1828.570468,2020-02-19 04:00:00
1582081200000,10151.05,10173.0,10125.0,10149.63,1183.922752,2020-02-19 03:00:00
1582077600000,10112.83,10166.66,10110.0,10150.74,1411.832676,2020-02-19 02:00:00
1582074000000,10102.75,10149.0,10101.97,10112.83,1308.790702,2020-02-19 01:00:00
1582070400000,10164.78,10186.35,10079.25,10102.41,2237.632408,2020-02-19 00:00:00
1582066800000,10168.89,10206.94,10136.64,10164.71,2811.965507,2020-02-18 23:00:00
1582063200000,10135.93,10174.54,10067.19,10168.26,2021.557125,2020-02-18 22:00:00
1582059600000,10156.22,10250.0,10036.72,10134.71,5798.789965,2020-02-18 21:00:00
1582056000000,10043.08,10163.0,10038.23,10155.01,4806.202578,2020-02-18 20:00:00
1582052400000,9987.16,10048.0,9973.0,10043.49,2489.12911,2020-02-18 19:00:00
1582048800000,9946.71,10048.0,9946.38,9985.73,5651.987689,2020-02-18 18:00:00
1582045200000,9919.76,9952.0,9877.35,9946.38,3976.543731,2020-02-18 17:00:00
1582041600000,9830.69,9924.42,9815.9,9918.91,4682.431096,2020-02-18 16:00:00
1582038000000,9696.66,9875.51,9695.74,9830.68,6591.730586,2020-02-18 15:00:00
1582034400000,9627.3,9718.01,9627.3,9696.65,2030.151618,2020-02-18 14:00:00
1582030800000,9657.28,9669.85,9576.01,9627.27,3015.378826,2020-02-18 13:00:00
1582027200000,9703.85,9704.58,9638.11,9656.92,2000.173023,2020-02-18 12:00:00
1582023600000,9730.2,9756.97,9678.94,9702.27,2092.43026,2020-02-18 11:00:00
1582020000000,9694.15,9744.99,9631.0,9731.41,2939.252057,2020-02-18 10:00:00
1582016400000,9741.65,9749.91,9662.72,9694.15,3479.628345,2020-02-18 09:00:00
1582012800000,9790.9,9794.99,9740.0,9741.61,1854.651229,2020-02-18 08:00:00
1582009200000,9775.64,9815.0,9763.3,9790.58,1561.278689,2020-02-18 07:00:00
1582005600000,9785.8,9810.0,9750.0,9775.48,1955.409108,2020-02-18 06:00:00
1582002000000,9799.98,9810.0,9768.01,9785.74,1857.396088,2020-02-18 05:00:00
1581998400000,9724.86,9800.0,9720.0,9800.0,2255.784095,2020-02-18 04:00:00
1581994800000,9714.64,9745.92,9675.6,9724.82,1713.946988,2020-02-18 03:00:00
1581991200000,9711.36,9759.0,9703.78,9714.29,1521.802004,2020-02-18 02:00:00
1581987600000,9660.83,9743.0,9660.83,9710.65,1972.552082,2020-02-18 01:00:00
1581984000000,9706.0,9715.0,9624.7,9660.87,1523.95222,2020-02-18 00:00:00
1581980400000,9630.17,9727.41,9613.12,9706.0,1591.636392,2020-02-17 23:00:00
1581976800000,9631.95,9664.02,9607.05,9630.1,1326.133206,2020-02-17 22:00:00
1581973200000,9628.06,9669.0,9610.0,9632.48,1019.862187,2020-02-17 21:00:00
1581969600000,9667.34,9700.0,9616.11,9625.04,1922.093147,2020-02-17 20:00:00
1581966000000,9645.01,9673.98,9600.0,9666.15,1387.55946,2020-02-17 19:00:00
1581962400000,9640.01,9648.99,9580.0,9645.06,1440.464702,2020-02-17 18:00:00
1581958800000,9673.25,9697.65,9576.03,9640.01,2502.309412,2020-02-17 17:00:00
1581955200000,9635.27,9725.79,9615.63,9671.73,4117.654607,2020-02-17 16:00:00
1581951600000,9591.79,9661.99,9540.5,9633.45,4237.913009,2020-02-17 15:00:00
1581948000000,9532.72,9618.31,9452.67,9591.77,7093.674394,2020-02-17 14:00:00
1581944400000,9633.48,9656.88,9517.11,9532.77,4401.993591,2020-02-17 13:00:00
1581940800000,9609.94,9669.99,9585.35,9633.14,5810.900827,2020-02-17 12:00:00
1581937200000,9715.22,9716.35,9568.0,9609.94,8544.653922,2020-02-17 11:00:00
1581933600000,9792.53,9793.49,9677.68,9715.34,4201.225127,2020-02-17 10:00:00
1581930000000,9801.42,9832.92,9772.22,9792.53,1826.373978,2020-02-17 09:00:00
1581926400000,9753.01,9813.74,9737.28,9802.59,1682.626408,2020-02-17 08:00:00
1581922800000,9773.01,9811.94,9734.85,9753.26,1761.463139,2020-02-17 07:00:00
1581919200000,9761.17,9842.34,9747.46,9774.11,2008.842423,2020-02-17 06:00:00
1581915600000,9742.18,9808.04,9738.7,9761.78,2230.458368,2020-02-17 05:00:00
1581912000000,9807.74,9808.32,9710.0,9742.16,3406.322058,2020-02-17 04:00:00
1581908400000,9840.51,9849.51,9758.59,9808.4,2000.472495,2020-02-17 03:00:00
1581904800000,9851.98,9863.57,9793.11,9840.51,1555.643276,2020-02-17 02:00:00
1581901200000,9862.2,9909.1,9839.05,9852.83,1580.047028,2020-02-17 01:00:00
1581897600000,9910.7,9964.16,9850.0,9862.18,2610.688745,2020-02-17 00:00:00
1581894000000,9877.63,9996.58,9867.25,9917.27,4887.085605,2020-02-16 23:00:00
1581890400000,9759.49,9877.96,9750.73,9877.59,2119.302347,2020-02-16 22:00:00
1581886800000,9780.8,9793.1,9753.38,9758.55,1238.79269,2020-02-16 21:00:00
1581883200000,9745.91,9781.61,9729.96,9781.18,1833.635171,2020-02-16 20:00:00
1581879600000,9796.01,9797.73,9711.3,9745.57,2706.153809,2020-02-16 19:00:00
1581876000000,9755.04,9840.06,9755.02,9796.01,2295.302738,2020-02-16 18:00:00
1581872400000,9735.0,9800.0,9692.03,9755.03,4084.82065,2020-02-16 17:00:00
1581868800000,9858.54,9909.0,9638.12,9734.99,10121.532113,2020-02-16 16:00:00
1581865200000,9895.5,9921.62,9825.16,9858.54,3456.892724,2020-02-16 15:00:00
1581861600000,9937.56,9974.98,9885.25,9895.2,2367.140107,2020-02-16 14:00:00
1581858000000,9917.42,9956.02,9856.6,9938.11,3593.838054,2020-02-16 13:00:00
1581854400000,9922.63,9953.84,9877.16,9917.42,2253.174786,2020-02-16 12:00:00
1581850800000,9935.57,9970.54,9901.28,9922.63,1869.587783,2020-02-16 11:00:00
1581847200000,9971.37,9988.82,9928.48,9935.57,1732.032431,2020-02-16 10:00:00
1581843600000,9989.32,10009.66,9961.2,9971.5,1233.493884,2020-02-16 09:00:00
1581840000000,9959.58,10017.0,9945.94,9989.31,1444.42169,2020-02-16 08:00:00
1581836400000,9966.05,9984.45,9955.55,9959.51,911.475994,2020-02-16 07:00:00
1581832800000,9955.43,9980.0,9945.79,9966.07,935.158156,2020-02-16 06:00:00
1581829200000,10020.97,10033.33,9937.0,9955.43,1470.126684,2020-02-16 05:00:00
1581825600000,10000.62,10029.97,9975.0,10021.36,1223.508839,2020-02-16 04:00:00
1581822000000,10041.53,10050.0,9992.64,10000.58,1976.828102,2020-02-16 03:00:00
1581818400000,9930.99,10042.67,9917.07,10041.53,3013.256522,2020-02-16 02:00:00
1581814800000,9929.6,9940.11,9910.03,9931.0,1059.73894,2020-02-16 01:00:00
1581811200000,9904.46,9929.99,9853.02,9929.31,2196.699718,2020-02-16 00:00:00
1581807600000,9924.94,9936.27,9882.04,9904.72,1174.509987,2020-02-15 23:00:00
1581804000000,9923.54,9949.0,9911.17,9923.82,1259.606215,2020-02-15 22:00:00
1581800400000,9893.96,9929.75,9891.15,9923.53,1075.806612,2020-02-15 21:00:00
1581796800000,9893.52,9919.57,9870.33,9892.89,1455.387982,2020-02-15 20:00:00
1581793200000,9914.14,9940.0,9891.66,9893.99,1595.728139,2020-02-15 19:00:00
1581789600000,9844.42,9920.0,9811.84,9914.13,3978.433925,2020-02-15 18:00:00
1581786000000,9903.9,9950.9,9827.0,9844.69,4567.496598,2020-02-15 17:00:00
1581782400000,9983.24,10095.0,9866.39,9903.95,11081.864309,2020-02-15 16:00:00
1581778800000,10242.84,10244.76,9801.0,9983.18,8946.71085,2020-02-15 15:00:00
1581775200000,10236.3,10259.97,10234.02,10241.65,1632.143468,2020-02-15 14:00:00
1581771600000,10240.0,10246.75,10214.59,10236.06,1002.49866,2020-02-15 13:00:00
1581768000000,10229.36,10248.97,10207.97,10240.0,1588.947937,2020-02-15 12:00:00
1581764400000,10243.41,10254.83,10220.0,10229.36,1459.279573,2020-02-15 11:00:00
1581760800000,10256.9,10274.18,10242.21,10242.99,1345.110831,2020-02-15 10:00:00
1581757200000,10252.24,10269.99,10221.79,10256.63,1235.810468,2020-02-15 09:00:00
1581753600000,10221.03,10252.98,10211.82,10252.8,1415.318745,2020-02-15 08:00:00
1581750000000,10240.0,10245.07,10190.9,10221.76,2161.412886,2020-02-15 07:00:00
1581746400000,10223.08,10261.79,10200.0,10240.01,1227.315023,2020-02-15 06:00:00
1581742800000,10261.17,10263.45,10220.0,10224.72,1171.997914,2020-02-15 05:00:00
1581739200000,10273.09,10279.0,10245.01,10260.63,1043.638308,2020-02-15 04:00:00
1581735600000,10240.2,10287.0,10240.19,10272.39,1151.03556,2020-02-15 03:00:00
1581732000000,10245.92,10277.62,10203.52,10240.64,2049.71385,2020-02-15 02:00:00
1581728400000,10332.99,10349.53,10235.08,10244.5,2172.8492,2020-02-15 01:00:00
1581724800000,10344.36,10375.0,10320.0,10333.09,1864.585907,2020-02-15 00:00:00
1581721200000,10346.25,10352.36,10320.0,10344.36,1057.022723,2020-02-14 23:00:00
1581717600000,10329.79,10348.41,10280.11,10346.0,1296.881593,2020-02-14 22:00:00
1581714000000,10354.05,10381.56,10314.5,10329.81,1204.390215,2020-02-14 21:00:00
1581710400000,10340.15,10375.0,10340.13,10354.47,1669.696235,2020-02-14 20:00:00
1581706800000,10356.95,10375.45,10316.3,10341.64,1782.753387,2020-02-14 19:00:00
1581703200000,10281.67,10359.0,10281.63,10356.89,2647.982744,2020-02-14 18:00:00
1581699600000,10285.0,10292.96,10258.25,10281.46,1527.328164,2020-02-14 17:00:00
1581696000000,10249.94,10308.08,10243.72,10285.0,2102.244933,2020-02-14 16:00:00
1581692400000,10239.64,10288.0,10231.31,10249.94,1967.676793,2020-02-14 15:00:00
1581688800000,10253.51,10360.2,10224.0,10240.23,3915.619612,2020-02-14 14:00:00
1581685200000,10258.56,10268.3,10240.0,10252.9,1554.392182,2020-02-14 13:00:00
1581681600000,10269.52,10287.37,10240.0,10258.57,1711.856196,2020-02-14 12:00:00
1581678000000,10251.68,10278.55,10213.82,10269.24,2114.449995,2020-02-14 11:00:00
1581674400000,10223.86,10298.0,10206.3,10252.96,4032.697888,2020-02-14 10:00:00
1581670800000,10165.13,10229.5,10150.01,10223.85,2462.700752,2020-02-14 09:00:00
1581667200000,10124.98,10178.44,10111.57,10165.14,2046.883471,2020-02-14 08:00:00
1581663600000,10196.0,10205.86,10111.37,10124.98,2258.83506,2020-02-14 07:00:00
1581660000000,10173.3,10202.91,10154.0,10196.27,1414.738059,2020-02-14 06:00:00
1581656400000,10221.89,10237.09,10162.37,10173.25,1719.201396,2020-02-14 05:00:00
1581652800000,10258.66,10280.0,10204.34,10221.9,1866.772891,2020-02-14 04:00:00
1581649200000,10260.65,10290.0,10214.0,10258.7,1981.680183,2020-02-14 03:00:00
1581645600000,10228.57,10266.6,10224.92,10260.68,999.836777,2020-02-14 02:00:00
1581642000000,10225.59,10281.18,10209.19,10227.89,2003.204287,2020-02-14 01:00:00
1581638400000,10227.78,10242.79,10178.27,10224.81,1699.634637,2020-02-14 00:00:00
1581634800000,10224.0,10252.79,10207.02,10229.63,1056.261833,2020-02-13 23:00:00
1581631200000,10189.86,10240.26,10185.03,10224.15,972.47001,2020-02-13 22:00:00
1581627600000,10226.5,10228.95,10181.88,10189.01,1675.431814,2020-02-13 21:00:00
1581624000000,10251.15,10265.0,10208.14,10226.61,1110.87648,2020-02-13 20:00:00
1581620400000,10206.46,10271.96,10200.5,10250.31,1742.34938,2020-02-13 19:00:00
1581616800000,10198.64,10239.81,10185.03,10206.44,1416.972778,2020-02-13 18:00:00
1581613200000,10162.73,10244.44,10145.5,10199.68,2765.972511,2020-02-13 17:00:00
1581609600000,10254.23,10292.99,10156.0,10162.74,3184.853884,2020-02-13 16:00:00
1581606000000,10250.26,10315.65,10190.86,10254.93,2806.788969,2020-02-13 15:00:00
1581602400000,10186.93,10352.0,10123.6,10248.93,8089.158412,2020-02-13 14:00:00
1581598800000,10211.08,10500.0,10183.33,10199.0,10685.498802,2020-02-13 13:00:00
1581595200000,10151.66,10240.0,10100.2,10211.08,3641.039525,2020-02-13 12:00:00
1581591600000,10169.33,10189.69,10080.0,10151.11,3709.662076,2020-02-13 11:00:00
1581588000000,10164.05,10210.0,10123.0,10169.93,3397.830442,2020-02-13 10:00:00
1581584400000,10260.86,10264.14,10100.0,10166.97,5558.200841,2020-02-13 09:00:00
1581580800000,10338.94,10366.53,10110.0,10260.86,8764.581517,2020-02-13 08:00:00
1581577200000,10452.97,10491.0,10326.49,10338.96,4889.580957,2020-02-13 07:00:00
1581573600000,10435.98,10457.63,10422.19,10452.97,2511.550796,2020-02-13 06:00:00
1581570000000,10394.88,10439.99,10394.87,10435.82,1624.08888,2020-02-13 05:00:00
1581566400000,10379.61,10423.0,10378.31,10395.08,1501.764552,2020-02-13 04:00:00
1581562800000,10407.29,10440.67,10365.0,10379.74,2327.872318,2020-02-13 03:00:00
1581559200000,10393.24,10423.88,10363.61,10405.75,2696.09932,2020-02-13 02:00:00
1581555600000,10368.05,10400.0,10350.27,10393.26,1664.566865,2020-02-13 01:00:00
1581552000000,10325.33,10381.99,10310.51,10366.62,1550.885797,2020-02-13 00:00:00
1581548400000,10337.26,10365.0,10303.0,10326.46,1866.155682,2020-02-12 23:00:00
